Scenario ID,Scenario Name,Symbol,Assigned Cluster,Assignment Margin,SHAP::EBITDA Margin,SHAP::Return on Assets,SHAP::Asset Turnover,SHAP::Revenue per Employee,SHAP::Current Ratio,SHAP::Debt Ratio,SHAP::Free Cash Flow Margin,SHAP::Operating Cash Flow Margin
technology_revenue_25m,Technology companies with revenue >= $25M,GTLB,0,13.21383788536224,-2.971950892020562,-0.9227114266295174,-0.1093326649266588,-0.11235799048196549,-0.045687830396366674,0.0774547141887438,4.4496176403492536,2.829742784561831
technology_revenue_25m,Technology companies with revenue >= $25M,HCKT,0,15.139638014126545,0.09876421039681049,2.168452397303477,0.29551508179197805,-0.19399255512572566,0.008750072552204197,-0.0330302102948338,1.7930762599022647,0.9830392068828702
technology_revenue_25m,Technology companies with revenue >= $25M,HUBC,1,39.2521234535568,15.917841238243888,12.311965942097915,-0.11968909969190565,0.237227555904512,-0.08197352155533387,0.10380697104073815,12.67252717598169,8.229480742252793
technology_revenue_25m,Technology companies with revenue >= $25M,ICG,1,17.866510837851045,8.62091414115706,1.3881602954002734,0.2566630812447413,-0.5405987763350967,0.36282815371220745,-0.07745471418874632,9.737901382900258,8.137160824677824
technology_revenue_25m,Technology companies with revenue >= $25M,IMOS,0,14.684051817276886,3.180669889244192,0.5265565215157884,-0.12103643135869672,-0.10836666575667,-0.03640461820683408,-0.027325938195690708,-0.3116089845341314,1.5625044938514587
technology_revenue_25m,Technology companies with revenue >= $25M,IMXI,0,12.880907451381299,0.7145297239551376,2.181931683219981,0.16154872333412443,-0.024445309137159726,-0.04345849249776604,-0.044565351563426864,0.10801508781069427,-0.191712164457772
technology_revenue_25m,Technology companies with revenue >= $25M,INDI,1,19.11669972710478,10.287526923217104,5.39429108367346,0.23871719564152127,0.15934346766528076,0.1250621656307276,0.050914909848830195,7.349526424010317,5.530381108135029
technology_revenue_25m,Technology companies with revenue >= $25M,INTC,0,12.90245968244017,3.598439162868191,0.09120762833260618,-0.24246889076177305,0.007289977794327579,-0.01099910329325443,0.014030618951762247,-2.4086839560924087,1.8345806939232214
technology_revenue_25m,Technology companies with revenue >= $25M,ITRI,0,18.921483730996584,1.6953696165811714,2.7601947941516802,-0.07359136763990429,-0.06254300147235028,0.00340515364366592,-0.021633024012412932,2.9643551012600744,1.6368629077671513
technology_revenue_25m,Technology companies with revenue >= $25M,KARO,0,30.76158401564862,3.4167889909121953,5.703598996437433,0.06169242584831108,-0.1083666657566732,0.05287789820875827,0.020795331945407003,6.863538700303635,4.731594787032063
technology_revenue_25m,Technology companies with revenue >= $25M,KEEL,1,26.015297298164516,8.112146313272774,5.091922634912384,0.274437757529538,0.10836666575667386,0.24779636455569637,0.0769087322686472,13.893301638333515,8.229480742252797
technology_revenue_25m,Technology companies with revenue >= $25M,KLAC,0,33.155589737162366,6.676725412439787,6.083927964895005,-0.020980571064048326,0.0976083236916584,-0.05097488716367121,-0.03292211160477215,6.034782481330641,4.348359573920301
