Scenario ID,Scenario Name,Method,Method Type,Solution ID,Seed,Population,Cluster,KPI,N Companies in Cluster,Imputed Observations,Imputation Rate
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,0,Free Cash Flow Margin,17,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,0,Operating Cash Flow Margin,17,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,EBITDA Margin,334,1,0.0029940119760479044
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,Return on Assets,334,1,0.0029940119760479044
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,Asset Turnover,334,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,Revenue per Employee,334,5,0.014970059880239521
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,Current Ratio,334,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,Debt Ratio,334,4,0.011976047904191617
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,Free Cash Flow Margin,334,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,Operating Cash Flow Margin,334,1,0.0029940119760479044
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,2,EBITDA Margin,33,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,2,Return on Assets,33,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,2,Asset Turnover,33,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,2,Revenue per Employee,33,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,2,Current Ratio,33,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,2,Debt Ratio,33,1,0.030303030303030304
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,2,Free Cash Flow Margin,33,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,2,Operating Cash Flow Margin,33,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,-1,EBITDA Margin,119,5,0.04201680672268908
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,-1,Return on Assets,119,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,-1,Asset Turnover,119,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,-1,Revenue per Employee,119,4,0.03361344537815126
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,-1,Current Ratio,119,3,0.025210084033613446
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,-1,Debt Ratio,119,2,0.01680672268907563
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,-1,Free Cash Flow Margin,119,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,-1,Operating Cash Flow Margin,119,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,0,EBITDA Margin,294,1,0.003401360544217687
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,0,Return on Assets,294,1,0.003401360544217687
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,0,Asset Turnover,294,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,0,Revenue per Employee,294,5,0.017006802721088437
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,0,Current Ratio,294,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,0,Debt Ratio,294,4,0.013605442176870748
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,0,Free Cash Flow Margin,294,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,0,Operating Cash Flow Margin,294,1,0.003401360544217687
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,1,EBITDA Margin,31,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,1,Return on Assets,31,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,1,Asset Turnover,31,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,1,Revenue per Employee,31,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,1,Current Ratio,31,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,1,Debt Ratio,31,1,0.03225806451612903
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,1,Free Cash Flow Margin,31,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,1,Operating Cash Flow Margin,31,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,0,EBITDA Margin,294,1,0.003401360544217687
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,0,Return on Assets,294,1,0.003401360544217687
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,0,Asset Turnover,294,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,0,Revenue per Employee,294,5,0.017006802721088437
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,0,Current Ratio,294,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,0,Debt Ratio,294,4,0.013605442176870748
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,0,Free Cash Flow Margin,294,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,0,Operating Cash Flow Margin,294,1,0.003401360544217687
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,1,EBITDA Margin,31,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,1,Return on Assets,31,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,1,Asset Turnover,31,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,1,Revenue per Employee,31,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,1,Current Ratio,31,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,1,Debt Ratio,31,1,0.03225806451612903
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,1,Free Cash Flow Margin,31,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,1,Operating Cash Flow Margin,31,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,-1,EBITDA Margin,113,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,-1,Return on Assets,113,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,-1,Asset Turnover,113,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,-1,Revenue per Employee,113,4,0.035398230088495575
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,-1,Current Ratio,113,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,-1,Debt Ratio,113,2,0.017699115044247787
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,-1,Free Cash Flow Margin,113,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,-1,Operating Cash Flow Margin,113,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,0,EBITDA Margin,302,6,0.019867549668874173
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,0,Return on Assets,302,1,0.0033112582781456954
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,0,Asset Turnover,302,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,0,Revenue per Employee,302,5,0.016556291390728478
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,0,Current Ratio,302,3,0.009933774834437087
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,0,Debt Ratio,302,4,0.013245033112582781
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,0,Free Cash Flow Margin,302,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,0,Operating Cash Flow Margin,302,1,0.0033112582781456954
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,1,EBITDA Margin,29,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,1,Return on Assets,29,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,1,Asset Turnover,29,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,1,Revenue per Employee,29,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,1,Current Ratio,29,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,1,Debt Ratio,29,1,0.034482758620689655
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,1,Free Cash Flow Margin,29,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,1,Operating Cash Flow Margin,29,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,0,EBITDA Margin,302,6,0.019867549668874173
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,0,Return on Assets,302,1,0.0033112582781456954
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,0,Asset Turnover,302,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,0,Revenue per Employee,302,5,0.016556291390728478
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,0,Current Ratio,302,3,0.009933774834437087
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,0,Debt Ratio,302,4,0.013245033112582781
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,0,Free Cash Flow Margin,302,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,0,Operating Cash Flow Margin,302,1,0.0033112582781456954
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,1,EBITDA Margin,29,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,1,Return on Assets,29,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,1,Asset Turnover,29,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,1,Revenue per Employee,29,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,1,Current Ratio,29,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,1,Debt Ratio,29,1,0.034482758620689655
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,1,Free Cash Flow Margin,29,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,1,Operating Cash Flow Margin,29,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,-1,EBITDA Margin,77,5,0.06493506493506493
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,-1,Return on Assets,77,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,-1,Asset Turnover,77,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,-1,Revenue per Employee,77,4,0.05194805194805195
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,-1,Current Ratio,77,3,0.03896103896103896
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,-1,Debt Ratio,77,2,0.025974025974025976
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,-1,Free Cash Flow Margin,77,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,-1,Operating Cash Flow Margin,77,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,0,EBITDA Margin,334,1,0.0029940119760479044
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,0,Return on Assets,334,1,0.0029940119760479044
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,0,Asset Turnover,334,0,0.0
