Scenario ID,Scenario Name,Candidate Role,Candidate ID,Method,Sampling Seed,Reference Cluster,Resampled Cluster,Cluster Company Count,Cluster Share of Evaluated Population,Reference Cluster Share,Shared-Company Jaccard
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10017,0,0,408,0.955503512880562,0.9620253164556962,1.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10017,1,1,19,0.04449648711943794,0.0379746835443038,1.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10018,0,0,42,0.6885245901639344,0.9620253164556962,0.6885245901639344
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10019,0,0,415,0.9718969555035128,0.9620253164556962,0.9522546419098143
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=5,HDBSCAN,10019,1,1,12,0.02810304449648712,0.0379746835443038,0.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10001,0,0,391,0.9654320987654321,0.972972972972973,1.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10001,1,1,14,0.0345679012345679,0.02702702702702703,1.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10004,0,0,364,0.9680851063829787,0.972972972972973,0.9972375690607734
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10004,1,1,12,0.031914893617021274,0.02702702702702703,0.9166666666666666
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10005,0,0,367,0.9683377308707124,0.972972972972973,1.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10005,1,1,12,0.0316622691292876,0.02702702702702703,1.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10006,0,0,372,0.9712793733681462,0.972972972972973,0.9972677595628415
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10006,1,1,11,0.028720626631853787,0.02702702702702703,0.9090909090909091
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10007,0,0,384,0.9696969696969697,0.972972972972973,1.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10007,1,1,12,0.030303030303030304,0.02702702702702703,1.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10011,0,0,389,0.970074812967581,0.972972972972973,1.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10011,1,1,12,0.029925187032418952,0.02702702702702703,1.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10012,0,0,414,0.965034965034965,0.972972972972973,1.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10012,1,1,15,0.03496503496503497,0.02702702702702703,1.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10014,0,0,373,0.9688311688311688,0.972972972972973,0.9973118279569892
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10014,1,1,12,0.03116883116883117,0.02702702702702703,0.9166666666666666
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10015,0,0,369,0.9710526315789474,0.972972972972973,1.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10015,1,1,11,0.02894736842105263,0.02702702702702703,1.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10018,0,0,366,0.973404255319149,0.972972972972973,1.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10018,1,1,10,0.026595744680851064,0.02702702702702703,1.0
technology_revenue_25m,Technology companies with revenue >= $25M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10019,0,0,13,0.5652173913043478,0.972972972972973,0.5652173913043478
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10000,0,0,303,0.8535211267605634,0.8445945945945946,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10000,1,1,52,0.14647887323943662,0.1554054054054054,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10001,0,0,307,0.8647887323943662,0.8445945945945946,0.9967532467532467
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10001,1,1,48,0.1352112676056338,0.1554054054054054,0.9791666666666666
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10002,0,0,296,0.8338028169014085,0.8445945945945946,0.9932885906040269
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10002,1,1,59,0.16619718309859155,0.1554054054054054,0.9661016949152542
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10003,0,0,305,0.8591549295774648,0.8445945945945946,0.9673202614379085
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10003,1,1,50,0.14084507042253522,0.1554054054054054,0.8305084745762712
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10004,0,0,300,0.8450704225352113,0.8445945945945946,0.9966777408637874
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10004,1,1,55,0.15492957746478872,0.1554054054054054,0.9818181818181818
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10005,0,0,301,0.847887323943662,0.8445945945945946,0.9966887417218543
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10005,1,1,54,0.15211267605633802,0.1554054054054054,0.9814814814814815
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10006,0,0,298,0.8394366197183099,0.8445945945945946,0.9834983498349835
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10006,1,1,57,0.16056338028169015,0.1554054054054054,0.9122807017543859
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10007,0,0,302,0.8507042253521127,0.8445945945945946,0.9966996699669967
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10007,1,1,53,0.14929577464788732,0.1554054054054054,0.9811320754716981
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10008,0,0,302,0.8507042253521127,0.8445945945945946,0.9869281045751634
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10008,1,1,53,0.14929577464788732,0.1554054054054054,0.9245283018867925
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10009,0,0,306,0.8619718309859155,0.8445945945945946,0.9607843137254902
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10009,1,1,49,0.13802816901408452,0.1554054054054054,0.8032786885245902
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10010,0,0,293,0.8253521126760563,0.8445945945945946,0.9965986394557823
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10010,1,1,62,0.17464788732394365,0.1554054054054054,0.9838709677419355
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10011,0,0,299,0.8422535211267606,0.8445945945945946,0.9966666666666667
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10011,1,1,56,0.15774647887323945,0.1554054054054054,0.9821428571428571
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10012,0,0,312,0.8788732394366198,0.8445945945945946,0.9647435897435898
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10012,1,1,43,0.12112676056338029,0.1554054054054054,0.7962962962962963
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10013,0,0,292,0.8225352112676056,0.8445945945945946,0.9864864864864865
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10013,1,1,63,0.17746478873239438,0.1554054054054054,0.9365079365079365
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10014,0,0,298,0.8394366197183099,0.8445945945945946,0.9966555183946488
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10014,1,1,57,0.16056338028169015,0.1554054054054054,0.9824561403508771
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10015,0,0,304,0.856338028169014,0.8445945945945946,0.970873786407767
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10015,1,1,51,0.14366197183098592,0.1554054054054054,0.8363636363636363
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10016,0,0,287,0.8084507042253521,0.8445945945945946,0.9630872483221476
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10016,1,1,68,0.19154929577464788,0.1554054054054054,0.8382352941176471
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10017,0,0,322,0.9070422535211268,0.8445945945945946,0.922360248447205
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10017,1,1,33,0.09295774647887324,0.1554054054054054,0.5689655172413793
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10018,0,0,322,0.9070422535211268,0.8445945945945946,0.9503105590062112
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10018,1,1,33,0.09295774647887324,0.1554054054054054,0.673469387755102
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10019,0,0,295,0.8309859154929577,0.8445945945945946,0.98
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10019,1,1,60,0.16901408450704225,0.1554054054054054,0.9016393442622951
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10000,0,1,296,0.8338028169014085,0.8220720720720721,0.9932659932659933
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10000,1,0,59,0.16619718309859155,0.17792792792792791,0.9666666666666667
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10001,0,0,292,0.8225352112676056,0.8220720720720721,0.9798657718120806
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10001,1,1,63,0.17746478873239438,0.17792792792792791,0.9047619047619048
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10002,0,0,294,0.828169014084507,0.8220720720720721,0.9931972789115646
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10002,1,1,61,0.17183098591549295,0.17792792792792791,0.9682539682539683
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10003,0,0,293,0.8253521126760563,0.8220720720720721,0.9931740614334471
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10003,1,1,62,0.17464788732394365,0.17792792792792791,0.96875
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10004,0,1,293,0.8253521126760563,0.8220720720720721,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10004,1,0,62,0.17464788732394365,0.17792792792792791,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10005,0,0,295,0.8309859154929577,0.8220720720720721,1.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10005,1,1,60,0.16901408450704225,0.17792792792792791,1.0
